stop_name,stop_lat,stop_lon,icon
Sherbrooke / Mansfield,45.503328,-73.57524000000001,circle
du Parc-La Fontaine / Rachel,45.52536,-73.573755,circle
Masson / 9e Avenue,45.549863,-73.573899,circle
Masson / 9e Avenue,45.549632,-73.57386899999999,circle
Bélanger / de Pontoise,45.581875,-73.573313,circle
Bélanger / de Pontoise,45.581592,-73.573311,circle
Notre-Dame / Charlevoix,45.482751,-73.57561700000001,circle
Notre-Dame / Charlevoix,45.482504999999996,-73.575796,circle
Christophe-Colomb / Rachel,45.525908,-73.574679,circle
du Parc-La-Fontaine / Rachel,45.525455,-73.574279,circle
des Pins / Saint-Dominique,45.515409999999996,-73.574692,circle
Sainte-Catherine / de la Montagne,45.497763,-73.575059,circle
Guy / René-Lévesque,45.493802,-73.574758,circle
René-Lévesque / Guy,45.494002,-73.575041,circle
Guy / René-Lévesque,45.493889,-73.575386,circle
René-Lévesque / Guy,45.493641,-73.57499200000001,circle
Guy / René-Lévesque,45.494345,-73.57602299999999,circle
René-Lévesque / Guy,45.493588,-73.575437,circle
Beaubien / 35e Avenue,45.570161999999996,-73.573223,circle
Beaubien / 35e Avenue,45.569937,-73.573196,circle
Université McGill (Sherbrooke / McGill College),45.503519,-73.574773,circle
Station Peel (Peel / De Maisonneuve),45.500842,-73.574501,circle
Station Peel (De Maisonneuve / Peel),45.501011,-73.574668,circle
Station Peel (Peel / De Maisonneuve),45.500911,-73.574892,circle
Lacordaire / Bélanger,45.582825,-73.572305,circle
Bélanger / Lacordaire,45.58299,-73.57253100000001,circle
Lacordaire / Bélanger,45.582784000000004,-73.572905,circle
Bélanger / Lacordaire,45.582619,-73.572597,circle
D'Iberville / Saint-Joseph,45.5411,-73.573444,circle
D'Iberville / Saint-Joseph,45.541185,-73.573923,circle
Saint-Joseph / D'Iberville,45.541017,-73.573695,circle
Saint-Michel / Masson,45.551012,-73.572951,circle
Masson / Saint-Michel,45.551198,-73.573088,circle
Saint-Michel / Masson,45.550947,-73.57333299999999,circle
Masson / Saint-Michel,45.55083,-73.573142,circle
du Mont-Royal / Chabot,45.534177,-73.573475,circle
du Mont-Royal / Chabot,45.533971,-73.573487,circle
des Pins / De Bullion,45.516542,-73.573943,circle
Rachel / De La Roche,45.526544,-73.573394,circle
Rachel / De La Roche,45.526196999999996,-73.573549,circle
De La Roche / Bureau,45.526645,-73.573836,circle
Viau / Beaubien,45.571131,-73.572057,circle
Beaubien / Viau,45.571253999999996,-73.572275,circle
Viau / Beaubien,45.571146,-73.572461,circle
Beaubien / Viau,45.571022,-73.572251,circle
Rosemont / 25e Avenue,45.562638,-73.572296,circle
Rosemont / 25e Avenue,45.562368,-73.57224000000001,circle
Saint-Urbain / Prince-Arthur,45.512689,-73.573817,circle
des Pins / de l'Hôtel-de-Ville,45.516743,-73.57356300000001,circle
du Parc / Milton,45.509484,-73.57386600000001,circle
D'Iberville / No 5000,45.540182,-73.571595,circle
Sherbrooke / University,45.505109000000004,-73.573484,circle
Sherbrooke / Robert-Bourassa,45.50483,-73.573484,circle
Masson / Lafond,45.552865000000004,-73.572171,circle
Masson / Lafond,45.552607,-73.572141,circle
René-Lévesque / Bishop,45.495434,-73.57365300000001,circle
René-Lévesque / Bishop,45.495027,-73.57365300000001,circle
Perras / 57e Avenue,45.656074,-73.56948100000001,circle
Saint-Patrick / Thomas-Keefer,45.477693,-73.574352,circle
Saint-Patrick / Thomas-Keefer,45.478061,-73.574073,circle
Maurice-Duplessis / J.-J.-Joubert,45.646102,-73.57003900000001,circle
Maurice-Duplessis / J.-J.-Joubert,45.646495,-73.569884,circle
De Lorimier / du Mont-Royal,45.535135,-73.572233,circle
du Mont-Royal / De Lorimier,45.535296,-73.572412,circle
De Lorimier / du Mont-Royal,45.535185999999996,-73.572652,circle
du Mont-Royal / De Lorimier,45.535013,-73.572502,circle
De Maisonneuve / Mansfield,45.502327,-73.573328,circle
de l'Assomption / Saint-Zotique,45.57754,-73.571381,circle
de l'Assomption / Saint-Zotique,45.577519,-73.571763,circle
D'Iberville / No 4777,45.540335999999996,-73.57160400000001,circle
Papineau / Marie-Anne,45.531837,-73.57209499999999,circle
Papineau / Marie-Anne,45.531853999999996,-73.572471,circle
Roy / Rivard,45.519662,-73.572294,circle
Masson / 15e Avenue,45.554053,-73.57154200000001,circle
Masson / 15e Avenue,45.553796000000006,-73.57150899999999,circle
du Parc-La-Fontaine / Duluth,45.52456,-73.572066,circle
du Parc-La-Fontaine / Duluth,45.524539000000004,-73.57255699999999,circle
Rosemont / 27e Avenue,45.563802,-73.57125500000001,circle
Beaubien / 39e Avenue,45.572506,-73.57115300000001,circle
Peel / Sainte-Catherine,45.500009999999996,-73.572691,circle
Peel / Sainte-Catherine,45.500040000000006,-73.573095,circle
Sainte-Catherine / Peel,45.499893,-73.572949,circle
Saint-Laurent / Prince-Arthur,45.513872,-73.572353,circle
Pie-IX / Dandurand,45.559962,-73.57097900000001,circle
Pie-IX / Dandurand,45.559868,-73.57139000000001,circle
Rachel / De Lanaudière,45.528026000000004,-73.57198299999999,circle
Rachel / Calixa-Lavallée,45.5277,-73.572126,circle
Saint-Patrick / D'Argenson,45.478389,-73.573425,circle
Notre-Dame / Dominion,45.484296,-73.57309000000001,circle
Notre-Dame / Dominion,45.484346,-73.572735,circle
Sherbrooke / Aylmer,45.505995,-73.572572,circle
des Pins / Drolet,45.518386,-73.572338,circle
Station Mcgill (Robert-Bourassa/Président-Kennedy),45.50443,-73.57224000000001,circle
Rosemont / 28e Avenue,45.564051,-73.570738,circle
Beaubien / 40e Avenue,45.572849,-73.57068199999999,circle
de la Montagne / René-Lévesque,45.496538,-73.572084,circle
René-Lévesque / de la Montagne,45.496731,-73.572395,circle
du Mont-Royal / Parthenais,45.536604,-73.571168,circle
du Mont-Royal / Parthenais,45.536190000000005,-73.571378,circle
Masson / 17e Avenue,45.555401,-73.570824,circle
Saint-Joseph / 3e Avenue,45.54506,-73.57112099999999,circle
Saint-Joseph / 3e Avenue,45.544825,-73.570977,circle
Saint-Denis / Roy,45.519033,-73.57234,circle
des Pins / Saint-Denis,45.518727,-73.57181899999999,circle
Guy / Saint-Antoine,45.492511,-73.572055,circle
Guy / Saint-Antoine,45.492543,-73.57249300000001,circle
Masson / 18e Avenue,45.555825,-73.570429,circle
Rosemont / 29e Avenue,45.564935,-73.570251,circle
Perras / Rivière-des-Prairies,45.656958,-73.567762,circle
Perras / Rivière-des-Prairies,45.656615,-73.56788399999999,circle
Sherbrooke / Hutchison,45.507827,-73.571714,circle
Saint-Michel / Laurier,45.550222,-73.570293,circle
Saint-Michel / Laurier,45.550151,-73.570656,circle
Station McGill (De Maisonneuve / Robert-Bourassa),45.504218,-73.571523,circle
Sainte-Catherine / Mansfield,45.501221,-73.57164,circle
Rachel / Fabre,45.529276,-73.570761,circle
Rachel / Fabre,45.529069,-73.57079,circle
René-Lévesque / Drummond,45.497203999999996,-73.571559,circle
du Président-Kennedy / Aylmer,45.505660999999996,-73.571407,circle
du Président-Kennedy / Aylmer,45.505745000000005,-73.571114,circle
du Parc-La-Fontaine / Napoléon,45.523959999999995,-73.570675,circle
du Parc-La-Fontaine / Napoléon,45.523927,-73.571208,circle
Sherbrooke / De Bleury,45.508728000000005,-73.571191,circle
du Parc / Sherbrooke,45.508459,-73.571671,circle
Sherbrooke / De Bleury,45.508188,-73.571251,circle
Beaubien / 42e Avenue,45.574052,-73.569634,circle
Notre-Dame / Georges-Vanier,45.485141,-73.571703,circle
Notre-Dame / Georges-Vanier,45.484871000000005,-73.57186899999999,circle
Saint-Joseph / 6e Avenue,45.546745,-73.57009599999999,circle
Saint-Joseph / 6e Avenue,45.546504999999996,-73.56995400000001,circle
Station McGill (Union / De Maisonneuve),45.504696,-73.57131,circle
Masson / d'Orléans,45.557317,-73.569687,circle
du Mont-Royal / Fullum,45.53763,-73.570187,circle
Saint-Patrick / Charlevoix,45.479585,-73.571838,circle
Émile-Duployé / Rachel,45.529676,-73.569742,circle
De Lorimier / Marie-Anne,45.534082,-73.569991,circle
De Lorimier / Marie-Anne,45.534102000000004,-73.57034200000001,circle
Sherbrooke / Jeanne-Mance,45.509484,-73.570859,circle
Sherbrooke / Jeanne-Mance,45.509167,-73.570755,circle
D'Argenson / du Centre,45.477298,-73.571152,circle
Lacordaire / Saint-Zotique,45.581679,-73.56884699999999,circle
Lacordaire / Saint-Zotique,45.581602000000004,-73.569331,circle
René-Lévesque / Stanley,45.498208,-73.57101,circle
Charlemagne / Masson,45.557746,-73.569025,circle
Rosemont / 31e Avenue,45.566038,-73.569266,circle
Rosemont / 31e Avenue,45.565782,-73.569201,circle
du Mont-Royal / Fullum,45.537372,-73.570252,circle
Saint-Antoine / Lusignan,45.493448,-73.571267,circle
Rivière-des-Prairies / 4e Rue,45.655463,-73.566319,circle
Rivière-des-Prairies / 4e Rue,45.65555,-73.566625,circle
Charlevoix / Augustin-Cantin,45.479376,-73.570886,circle
De Maisonneuve / City Councillors,45.505842,-73.570268,circle
Papineau / Rachel,45.530568,-73.569696,circle
Rachel / Papineau,45.530747999999996,-73.56920799999999,circle
Papineau / Rachel,45.530976,-73.570238,circle
du Parc-La-Fontaine / Roy,45.523025,-73.56862,circle
Saint-Joseph / 9e Avenue,45.548466,-73.56904200000001,circle
Saint-Joseph / Henri-Valade,45.548138,-73.56895300000001,circle
Place du Canada (René-Lévesque / Peel),45.49864,-73.570024,circle
René-Lévesque / Peel,45.499007,-73.570254,circle
Peel / René-Lévesque,45.49882,-73.570589,circle
Saint-Urbain / Sherbrooke,45.511156,-73.570261,circle
Sherbrooke / Saint-Urbain,45.511275,-73.570088,circle
Sherbrooke / Saint-Urbain,45.510933,-73.569989,circle
Langelier / Bélanger,45.590351,-73.567401,circle
Bélanger / Langelier,45.590496,-73.567658,circle
Langelier / Bélanger,45.590307,-73.567996,circle
Bélanger / Langelier,45.590157,-73.567601,circle
Viau / de Bellechasse,45.569978000000006,-73.568314,circle
Viau / de Bellechasse,45.569977,-73.568674,circle
Pie-IX / Masson,45.559079,-73.56825,circle
Pie-IX / Masson,45.558993,-73.568688,circle
Sainte-Catherine / Robert-Bourassa,45.503046999999995,-73.569845,circle
Robert-Bourassa / Sainte-Catherine,45.503361,-73.57005600000001,circle
Guy / Saint-Jacques,45.491374,-73.569692,circle
Guy / Saint-Jacques,45.491602,-73.570538,circle
Frontenac / du Mont-Royal,45.539358,-73.56821500000001,circle
D'Iberville / du Mont-Royal,45.539061,-73.568946,circle
du Mont-Royal / Frontenac,45.539173999999996,-73.56874499999999,circle
D'Argenson / Grand Trunk,45.476224,-73.570436,circle
Station Sherbrooke (Édicule Est),45.518812,-73.568301,circle
Cherrier / Berri,45.51877,-73.569428,circle
Station Sherbrooke (Édicule Est ),45.518966,-73.568641,circle
Sherbrooke / Saint-Laurent,45.5127,-73.569474,circle
Sherbrooke / Saint-Laurent,45.51234,-73.569396,circle
Saint-Laurent / Sherbrooke,45.512705,-73.569769,circle
de l'Assomption / Beaubien,45.576264,-73.567651,circle
Beaubien / de l'Assomption,45.576376,-73.567815,circle
de l'Assomption / Beaubien,45.576232,-73.568005,circle
Beaubien / de l'Assomption,45.576121,-73.567835,circle
Station Place-des-Arts / De Bleury,45.507629,-73.569486,circle
Station Place-des-Arts / De Bleury,45.507283,-73.569604,circle
Perras / 62e Avenue,45.658194,-73.565364,circle
Perras / 62e Avenue,45.65786,-73.565465,circle
Saint-Michel / Saint-Joseph,45.549551,-73.567988,circle
Saint-Joseph / Saint-Michel,45.549715,-73.568281,circle
Saint-Michel / Saint-Joseph,45.549553,-73.568637,circle
Saint-Joseph / Saint-Michel,45.549324,-73.568224,circle
du Mont-Royal / D'Iberville,45.538928999999996,-73.568771,circle
Rachel / Dorion,45.531771,-73.56838499999999,circle
Rachel / de Bordeaux,45.53205,-73.56795600000001,circle
Union / Sainte-Catherine,45.503783,-73.569406,circle
René-Lévesque / Mansfield,45.500274,-73.56906,circle
René-Lévesque / Mansfield,45.499943,-73.569002,circle
Cherrier / Saint-Hubert,45.520007,-73.568444,circle
Cherrier / Saint-Hubert,45.5197,-73.568557,circle
Station Place-des-Arts / De Bleury,45.507335999999995,-73.568867,circle
Station Place-des-Arts / De Bleury,45.507205,-73.569071,circle
Émile-Duployé / Gauthier,45.528822,-73.567921,circle
Beaubien / Châtelain,45.577529999999996,-73.567008,circle
Beaubien / Châtelain,45.577275,-73.567032,circle
Station Place-des-Arts,45.508539,-73.568669,circle
Sherbrooke / de l'Hôtel-de-Ville,45.514753000000006,-73.568547,circle
Sherbrooke / de l'Hôtel-de-Ville,45.514367,-73.56848000000001,circle
Rosemont / 35e Avenue,45.568319,-73.567231,circle
Rosemont / 35e Avenue,45.56808,-73.56715,circle
Station Charlevoix (Centre / Charlevoix),45.478343,-73.569438,circle
Notre-Dame / des Seigneurs,45.487536999999996,-73.568963,circle
Notre-Dame / des Seigneurs,45.487396000000004,-73.569226,circle
Station Bonaventure (Peel / De La Gauchetière),45.498069,-73.568975,circle
Station Place-des-Arts / Jeanne-Mance,45.508315,-73.5683,circle
Bélanger / Jean-Milot,45.593444,-73.56597099999999,circle
Bélanger / Jean-Milot,45.593149,-73.565967,circle
Station Bonaventure (Peel / De La Gauchetière),45.497755,-73.568826,circle
Perras / 64e Avenue,45.658794,-73.564201,circle
Perras / Marien,45.658808,-73.563663,circle
Station Sherbrooke (Édicule Ouest),45.518304,-73.56812,circle
Station Sherbrooke (Édicule Ouest),45.518026,-73.568283,circle
De Lorimier / Rachel,45.532768,-73.567155,circle
Rachel / De Lorimier,45.532952,-73.567256,circle
De Lorimier / Rachel,45.533031,-73.568064,circle
Rachel / De Lorimier,45.532561,-73.56746899999999,circle
Papineau / Gauthier,45.529564,-73.56761,circle
Rivière-des-Prairies / 5e Rue,45.65311,-73.563863,circle
Rivière-des-Prairies / 5e Rue,45.653214,-73.56418599999999,circle
Saint-Joseph / No 3444,45.551079,-73.56711700000001,circle
Sherbrooke / Saint-Denis,45.51716,-73.567462,circle
Sherbrooke / Saint-Denis,45.516694,-73.567441,circle
Viau / Rosemont,45.569238,-73.565946,circle
Rosemont / Viau,45.569413,-73.56626,circle
Viau / Rosemont,45.569243,-73.566519,circle
Rosemont / Viau,45.569057,-73.566278,circle
Beaubien / de Pontoise,45.578803,-73.566245,circle
Beaubien / de Pontoise,45.579063,-73.565939,circle
Laurier / Jeanne-d'Arc,45.557178,-73.566214,circle
Ontario / Saint-Urbain,45.510027,-73.567417,circle
Station Place-des-Arts / Saint-Urbain,45.509944,-73.567675,circle
Bélanger / Étienne-Bouchard,45.594662,-73.565169,circle
Bélanger / Étienne-Bouchard,45.594369,-73.565162,circle
Berri / Sherbrooke,45.517925,-73.56630899999999,circle
D'Iberville / Marie-Anne,45.538065,-73.566585,circle
René-Lévesque / Robert-Bourassa,45.502088,-73.56736,circle
Robert-Bourassa / René-Lévesque,45.502238,-73.56773199999999,circle
De Maisonneuve / Saint-Urbain,45.509948,-73.567125,circle
Parc La Fontaine (Cherrier / du Parc-La Fontaine),45.522349,-73.566313,circle
du Parc-La-Fontaine / Cherrier,45.521927000000005,-73.566846,circle
Cherrier / du Parc-La-Fontaine,45.521721,-73.566678,circle
du Parc-La-Fontaine / Cherrier,45.521908,-73.566328,circle
Pie-IX / Laurier,45.558149,-73.56535600000001,circle
Laurier / Pie-IX,45.557889,-73.56564399999999,circle
Pie-IX / Laurier,45.558067,-73.565822,circle
Charlevoix / Grand Trunk,45.477534999999996,-73.567566,circle
Charlevoix / Grand Trunk,45.477632,-73.567988,circle
Lacordaire / Beaubien,45.580411,-73.565035,circle
Beaubien / Lacordaire,45.580531,-73.565248,circle
Lacordaire / Beaubien,45.580314,-73.565475,circle
Beaubien / Lacordaire,45.580168,-73.565258,circle
des Seigneurs / des Bassins,45.48684,-73.567,circle
William / des Seigneurs,45.487272,-73.56715799999999,circle
De Bleury / Sainte-Catherine,45.506338,-73.567151,circle
Saint-Laurent / Ontario,45.511244,-73.56659300000001,circle
Ontario / Saint-Laurent,45.511448,-73.566799,circle
Rachel / Parthenais,45.534214,-73.56604399999999,circle
Rachel / Parthenais,45.533965,-73.56613399999999,circle
Guy / Paxton,45.490392,-73.567636,circle
Frontenac / Hogan,45.538506,-73.565504,circle
Peel / Saint-Antoine,45.496867,-73.56655400000001,circle
Saint-Antoine / Peel,45.497053,-73.566773,circle
Peel / Saint-Antoine,45.496944,-73.567153,circle
Rosemont / 39e Avenue,45.570633,-73.565166,circle
Rosemont / des Marronniers,45.570627,-73.564874,circle
du Centre / Ropery,45.479938,-73.56705699999999,circle
du Centre / Ropery,45.479696999999994,-73.567217,circle
Place du Frère-André,45.503221999999994,-73.566501,circle
René-Lévesque / du Beaver Hall,45.502845,-73.566273,circle
Basilique St-Patrick (R.-Lévesque/St-Alexandre),45.503774,-73.565648,circle
Saint-Michel / du Mont-Royal,45.548558,-73.565064,circle
Cégep du Vieux-Montréal (Ontario / Hôtel-de-ville),45.513858,-73.56600999999999,circle
Ontario / de l'Hôtel-de-Ville,45.513339,-73.565995,circle
Charlevoix / Mullins,45.477208000000005,-73.567215,circle
Atateken / Sherbrooke,45.521335,-73.565363,circle
Sherbrooke / du Parc-La-Fontaine,45.521158,-73.56546999999999,circle
Sherbrooke / Cherrier,45.523344,-73.565493,circle
De Lorimier / Gauthier,45.531797999999995,-73.565087,circle
du Mont-Royal / Saint-Michel,45.549045,-73.56464799999999,circle
Rachel / Fullum,45.535229,-73.56506,circle
Rachel / Fullum,45.534989,-73.565151,circle
de l'Assomption / de Bellechasse,45.575002000000005,-73.56396600000001,circle
de l'Assomption / de Bellechasse,45.574969,-73.564318,circle
Saint-Joseph / Bourbonnière,45.554908000000005,-73.564341,circle
Saint-Joseph / Bourbonnière,45.554614,-73.564236,circle
Ontario / Saint-Denis,45.516087,-73.565283,circle
Ontario / Saint-Denis,45.515759,-73.565208,circle
Sherbrooke / Panet,45.524456,-73.56491700000001,circle
Station Saint-Laurent / De Maisonneuve,45.510564,-73.56514399999999,circle
Station Saint-Laurent (De Maisonneuve / Clark),45.510261,-73.565706,circle
Saint-Michel / du Mont-Royal,45.548633,-73.564627,circle
Sherbrooke / Plessis,45.525501,-73.56483,circle
Sherbrooke / Plessis,45.525162,-73.564697,circle
Rivière-des-Prairies / Maurice-Duplessis,45.650468,-73.561103,circle
Maurice-Duplessis / Rivière-des-Prairies,45.650543,-73.56166400000001,circle
Rivière-des-Prairies / Maurice-Duplessis,45.650294,-73.561134,circle
Langelier / Michel-Bouvier,45.589271000000004,-73.562881,circle
Langelier / Michel-Bouvier,45.589183,-73.563283,circle
Peel / Saint-Jacques,45.496169,-73.56502900000001,circle
Saint-Jacques / Peel,45.496047999999995,-73.565382,circle
Berri / Ontario,45.517045,-73.564555,circle
